PRENOM;SEXE;ANNEE_NAISSANCE;OCCURRENCE;VILLE
ISAAC;M;2010;10;Nantes
MELVIN;M;2010;10;Nantes
TIMOTHÉ;M;2010;10;Nantes
ARMAND;M;2010;9;Nantes
BASILE;M;2010;9;Nantes
ELIAS;M;2010;9;Nantes
ELOUAN;M;2010;9;Nantes
JEAN;M;2010;9;Nantes
JOHAN;M;2010;9;Nantes
JOSHUA;M;2010;9;Nantes
NILS;M;2010;9;Nantes
CHARLES;M;2010;8;Nantes
CHARLIE;M;2010;8;Nantes
CÔME;M;2010;8;Nantes
KYLIAN;M;2010;8;Nantes
LÉANDRE;M;2010;8;Nantes
LENY;M;2010;8;Nantes
LÉONARD;M;2010;8;Nantes
LOUKA;M;2010;8;Nantes
MATTÉO;M;2010;8;Nantes
MERLIN;M;2010;8;Nantes
NAËL;M;2010;8;Nantes
RUBEN;M;2010;8;Nantes
ULYSSE;M;2010;8;Nantes
AMINE;M;2010;7;Nantes
ELIOT;M;2010;7;Nantes
ELLIOT;M;2010;7;Nantes
EVANN;M;2010;7;Nantes
FLORIAN;M;2010;7;Nantes
HIPPOLYTE;M;2010;7;Nantes
ISMAËL;M;2010;7;Nantes
JOSEPH;M;2010;7;Nantes
KAÏS;M;2010;7;Nantes
LUCA;M;2010;7;Nantes
MARIN;M;2010;7;Nantes
MILAN;M;2010;7;Nantes
MOHAMED;M;2010;7;Nantes
OWEN;M;2010;7;Nantes
RAYAN;M;2010;7;Nantes
SOREN;M;2010;7;Nantes
TRISTAN;M;2010;7;Nantes
WILLIAM;M;2010;7;Nantes
AMAURY;M;2010;6;Nantes
ELIE;M;2010;6;Nantes
GRÉGOIRE;M;2010;6;Nantes
GUILLAUME;M;2010;6;Nantes
JORDAN;M;2010;6;Nantes
JULIEN;M;2010;6;Nantes
LINO;M;2010;6;Nantes
MARCEAU;M;2010;6;Nantes
MATHIAS;M;2010;6;Nantes
ROMÉO;M;2010;6;Nantes
RYAN;M;2010;6;Nantes
THÉODORE;M;2010;6;Nantes
TIAGO;M;2010;6;Nantes
YLAN;M;2010;6;Nantes
LOUISE;F;2009;71;Nantes
EMMA;F;2009;63;Nantes
CHLOÉ;F;2009;54;Nantes
CAMILLE;F;2009;50;Nantes
INÈS;F;2009;49;Nantes
ZOÉ;F;2009;49;Nantes
JADE;F;2009;48;Nantes
MANON;F;2009;42;Nantes
LÉA;F;2009;41;Nantes
ROMANE;F;2009;41;Nantes
SARAH;F;2009;41;Nantes
ANAÏS;F;2009;37;Nantes
LILOU;F;2009;33;Nantes
LOLA;F;2009;29;Nantes
LOU;F;2009;29;Nantes
ROSE;F;2009;29;Nantes
CHARLOTTE;F;2009;28;Nantes
CLARA;F;2009;28;Nantes
JULIETTE;F;2009;28;Nantes
ANNA;F;2009;26;Nantes
EVA;F;2009;25;Nantes
MAËLYS;F;2009;25;Nantes
JEANNE;F;2009;24;Nantes
LOUNA;F;2009;24;Nantes
LUNA;F;2009;24;Nantes
MARGOT;F;2009;24;Nantes
CLÉMENCE;F;2009;23;Nantes
ALICE;F;2009;22;Nantes
ADÈLE;F;2009;21;Nantes
AGATHE;F;2009;21;Nantes
MARGAUX;F;2009;20;Nantes
LÉNA;F;2009;19;Nantes
LÉONIE;F;2009;19;Nantes
LUCIE;F;2009;19;Nantes
NOÉMIE;F;2009;19;Nantes
PAULINE;F;2009;19;Nantes
SALOMÉ;F;2009;19;Nantes
THAÏS;F;2009;19;Nantes
AMBRE;F;2009;18;Nantes
LINA;F;2009;18;Nantes
LISA;F;2009;18;Nantes
CANDICE;F;2009;17;Nantes
LILY;F;2009;17;Nantes
ELISA;F;2009;16;Nantes
ELISE;F;2009;16;Nantes
FAUSTINE;F;2009;16;Nantes
HÉLOÏSE;F;2009;16;Nantes
LOUANE;F;2009;15;Nantes
ANOUK;F;2009;14;Nantes
CÉLIA;F;2009;14;Nantes
JULIE;F;2009;14;Nantes
MILA;F;2009;14;Nantes
NINA;F;2009;14;Nantes
NINON;F;2009;14;Nantes
ALIX;F;2009;13;Nantes
CAPUCINE;F;2009;13;Nantes
CLÉMENTINE;F;2009;13;Nantes
ELOÏSE;F;2009;13;Nantes
ELSA;F;2009;13;Nantes
GABRIELLE;F;2009;13;Nantes
JUSTINE;F;2009;13;Nantes
MAËLLE;F;2009;13;Nantes
OCÉANE;F;2009;13;Nantes
ZÉLIE;F;2009;13;Nantes
COLINE;F;2009;12;Nantes
GARANCE;F;2009;12;Nantes
LISE;F;2009;12;Nantes
MARIE;F;2009;12;Nantes
MATHILDE;F;2009;12;Nantes
TESS;F;2009;12;Nantes
YASMINE;F;2009;12;Nantes
ALICIA;F;2009;11;Nantes
ANGÈLE;F;2009;11;Nantes
EMILIE;F;2009;11;Nantes
ENORA;F;2009;11;Nantes
JULIA;F;2009;11;Nantes
MARINE;F;2009;11;Nantes
MÉLISSA;F;2009;11;Nantes
CONSTANCE;F;2009;10;Nantes
FLORA;F;2009;10;Nantes
MARION;F;2009;10;Nantes
MAYA;F;2009;10;Nantes
ANAËLLE;F;2009;9;Nantes
AYA;F;2009;9;Nantes
EMY;F;2009;9;Nantes
INAYA;F;2009;9;Nantes
JOSÉPHINE;F;2009;9;Nantes
LALIE;F;2009;9;Nantes
LAURA;F;2009;9;Nantes
LÉANE;F;2009;9;Nantes
MÉLINA;F;2009;9;Nantes
MÉLINE;F;2009;9;Nantes
ALBANE;F;2009;8;Nantes
CÉLESTE;F;2009;8;Nantes
IRIS;F;2009;8;Nantes
LYA;F;2009;8;Nantes
MARILOU;F;2009;8;Nantes
MIA;F;2009;8;Nantes
MORGANE;F;2009;8;Nantes
NORAH;F;2009;8;Nantes
VICTOIRE;F;2009;8;Nantes
ANISSA;F;2009;7;Nantes
APOLLINE;F;2009;7;Nantes
CLOÉ;F;2009;7;Nantes
EMMY;F;2009;7;Nantes
FANNY;F;2009;7;Nantes
LANA;F;2009;7;Nantes
LISON;F;2009;7;Nantes
LOU-ANN;F;2009;7;Nantes
LUCILE;F;2009;7;Nantes
MAÏWENN;F;2009;7;Nantes
SARA;F;2009;7;Nantes
SHAÏNA;F;2009;7;Nantes
ALYSSA;F;2009;6;Nantes
AURORE;F;2009;6;Nantes
CASSANDRE;F;2009;6;Nantes
CHARLINE;F;2009;6;Nantes
ELINA;F;2009;6;Nantes
ELINE;F;2009;6;Nantes
ELODIE;F;2009;6;Nantes
FLAVIE;F;2009;6;Nantes
LALY;F;2009;6;Nantes
LÉANA;F;2009;6;Nantes
LILI;F;2009;6;Nantes
LOUANN;F;2009;6;Nantes
LOUISA;F;2009;6;Nantes
MAËLIE;F;2009;6;Nantes
MANEL;F;2009;6;Nantes
MÉLANIE;F;2009;6;Nantes
NAOMI;F;2009;6;Nantes
NORA;F;2009;6;Nantes
OLIVIA;F;2009;6;Nantes
PALOMA;F;2009;6;Nantes
PHILOMÈNE;F;2009;6;Nantes
ROXANE;F;2009;6;Nantes
SHANA;F;2009;6;Nantes
VALENTINE;F;2009;6;Nantes
ZIA;F;2009;6;Nantes
LOUIS;M;2009;62;Nantes
LUCAS;M;2009;61;Nantes
JULES;M;2009;57;Nantes
GABRIEL;M;2009;55;Nantes
ENZO;M;2009;54;Nantes
ARTHUR;M;2009;50;Nantes
NATHAN;M;2009;49;Nantes
RAPHAËL;M;2009;49;Nantes
TITOUAN;M;2009;49;Nantes
NOAH;M;2009;47;Nantes
TOM;M;2009;46;Nantes
PAUL;M;2009;45;Nantes
CLÉMENT;M;2009;43;Nantes
LÉO;M;2009;41;Nantes
MATHIS;M;2009;41;Nantes
MAXIME;M;2009;38;Nantes
ALEXANDRE;M;2009;36;Nantes
MAXENCE;M;2009;36;Nantes
THÉO;M;2009;36;Nantes
ANTOINE;M;2009;35;Nantes
NOLAN;M;2009;34;Nantes
YANIS;M;2009;34;Nantes
AXEL;M;2009;33;Nantes
GABIN;M;2009;32;Nantes
HUGO;M;2009;32;Nantes
MAËL;M;2009;32;Nantes
ALEXIS;M;2009;30;Nantes
NOÉ;M;2009;30;Nantes
BAPTISTE;M;2009;29;Nantes
ETHAN;M;2009;29;Nantes
SIMON;M;2009;29;Nantes
EWEN;M;2009;28;Nantes
SACHA;M;2009;28;Nantes
VICTOR;M;2009;28;Nantes
EVAN;M;2009;27;Nantes
MARTIN;M;2009;27;Nantes
MATHÉO;M;2009;27;Nantes
MALO;M;2009;26;Nantes
ILAN;M;2009;25;Nantes
TIMÉO;M;2009;25;Nantes
ROMAIN;M;2009;23;Nantes
ADAM;M;2009;22;Nantes
GASPARD;M;2009;21;Nantes
QUENTIN;M;2009;21;Nantes
THOMAS;M;2009;20;Nantes
VALENTIN;M;2009;20;Nantes
ANTONIN;M;2009;19;Nantes
MARIUS;M;2009;18;Nantes
AARON;M;2009;17;Nantes
AUGUSTIN;M;2009;16;Nantes
CHARLIE;M;2009;16;Nantes
LIAM;M;2009;16;Nantes
MATHYS;M;2009;16;Nantes
NINO;M;2009;16;Nantes
SAMUEL;M;2009;16;Nantes
ESTEBAN;M;2009;15;Nantes
RAYAN;M;2009;15;Nantes
ELIOTT;M;2009;14;Nantes
NOA;M;2009;14;Nantes
OSCAR;M;2009;14;Nantes
PIERRE;M;2009;14;Nantes
KYLIAN;M;2009;13;Nantes
LENNY;M;2009;13;Nantes
LOUKA;M;2009;13;Nantes
TIMOTHÉE;M;2009;13;Nantes
TRISTAN;M;2009;13;Nantes
FÉLIX;M;2009;12;Nantes
JULIEN;M;2009;12;Nantes
KENZO;M;2009;12;Nantes
NOAM;M;2009;12;Nantes
NOLHAN;M;2009;12;Nantes
ROBIN;M;2009;12;Nantes
AMINE;M;2009;11;Nantes
BASILE;M;2009;11;Nantes
CORENTIN;M;2009;11;Nantes
ERWAN;M;2009;11;Nantes
ISAAC;M;2009;11;Nantes
LOAN;M;2009;11;Nantes
MILO;M;2009;11;Nantes
PABLO;M;2009;11;Nantes
SOAN;M;2009;11;Nantes
TIMOTHÉ;M;2009;11;Nantes
CÔME;M;2009;10;Nantes
DIEGO;M;2009;10;Nantes
DYLAN;M;2009;10;Nantes
ESTÉBAN;M;2009;10;Nantes
LUCA;M;2009;10;Nantes
LUKA;M;2009;10;Nantes
MATHIAS;M;2009;10;Nantes
AMAURY;M;2009;9;Nantes
ARMAND;M;2009;9;Nantes
BASTIEN;M;2009;9;Nantes
BENJAMIN;M;2009;9;Nantes
ELOUAN;M;2009;9;Nantes
LILIAN;M;2009;9;Nantes
MATHIEU;M;2009;9;Nantes
MATTÉO;M;2009;9;Nantes
MEHDI;M;2009;9;Nantes
MILAN;M;2009;9;Nantes
ACHILLE;M;2009;8;Nantes
ADRIEN;M;2009;8;Nantes
ANGELO;M;2009;8;Nantes
ELIOT;M;2009;8;Nantes
LÉANDRE;M;2009;8;Nantes
LÉON;M;2009;8;Nantes
MOHAMED;M;2009;8;Nantes
NATHANAËL;M;2009;8;Nantes
TÉO;M;2009;8;Nantes
THIBAULT;M;2009;8;Nantes
YANN;M;2009;8;Nantes
CHARLES;M;2009;7;Nantes
DAVID;M;2009;7;Nantes
EDGAR;M;2009;7;Nantes
EMILE;M;2009;7;Nantes
EWAN;M;2009;7;Nantes
HIPPOLYTE;M;2009;7;Nantes
JEAN;M;2009;7;Nantes
JULIAN;M;2009;7;Nantes
MARIN;M;2009;7;Nantes
PACÔME;M;2009;7;Nantes
SOHAN;M;2009;7;Nantes
SWANN;M;2009;7;Nantes
TEDDY;M;2009;7;Nantes
TIAGO;M;2009;7;Nantes
YAËL;M;2009;7;Nantes
ABEL;M;2009;6;Nantes
ANAËL;M;2009;6;Nantes
ANATOLE;M;2009;6;Nantes
AYMERIC;M;2009;6;Nantes
CAMILLE;M;2009;6;Nantes
ELIAS;M;2009;6;Nantes
EMILIEN;M;2009;6;Nantes
JONAS;M;2009;6;Nantes
JOSEPH;M;2009;6;Nantes
LÉOPOLD;M;2009;6;Nantes
LINO;M;2009;6;Nantes
LORENZO;M;2009;6;Nantes
LUCIEN;M;2009;6;Nantes
MAEL;M;2009;6;Nantes
MAX;M;2009;6;Nantes
OWEN;M;2009;6;Nantes
ROMÉO;M;2009;6;Nantes
SASHA;M;2009;6;Nantes
YASSINE;M;2009;6;Nantes
EMMA;F;2008;58;Nantes
MANON;F;2008;57;Nantes
LILOU;F;2008;54;Nantes
JADE;F;2008;53;Nantes
CAMILLE;F;2008;52;Nantes
LOUISE;F;2008;49;Nantes
ROMANE;F;2008;46;Nantes
ZOÉ;F;2008;44;Nantes
INÈS;F;2008;42;Nantes
CHLOÉ;F;2008;41;Nantes
JEANNE;F;2008;41;Nantes
CLARA;F;2008;38;Nantes
LÉA;F;2008;38;Nantes
LOLA;F;2008;37;Nantes
JULIETTE;F;2008;35;Nantes
LOU;F;2008;35;Nantes
SARAH;F;2008;34;Nantes
ANAÏS;F;2008;33;Nantes
MARGOT;F;2008;33;Nantes
ROSE;F;2008;29;Nantes
LOUNA;F;2008;28;Nantes
LILY;F;2008;26;Nantes
MATHILDE;F;2008;26;Nantes
ALICE;F;2008;25;Nantes
CLÉMENCE;F;2008;25;Nantes
JULIE;F;2008;25;Nantes
LUCIE;F;2008;25;Nantes
MAËLYS;F;2008;25;Nantes
CHARLOTTE;F;2008;24;Nantes
CAPUCINE;F;2008;21;Nantes
LISA;F;2008;21;Nantes
MARIE;F;2008;21;Nantes
FAUSTINE;F;2008;20;Nantes
ANNA;F;2008;19;Nantes
JUSTINE;F;2008;19;Nantes
NINA;F;2008;19;Nantes
AGATHE;F;2008;18;Nantes
EVA;F;2008;18;Nantes
LINA;F;2008;18;Nantes
LISE;F;2008;18;Nantes
NOÉMIE;F;2008;18;Nantes
SALOMÉ;F;2008;18;Nantes
AMBRE;F;2008;17;Nantes
LÉNA;F;2008;17;Nantes
LOUANE;F;2008;17;Nantes
ELSA;F;2008;16;Nantes
MAËLLE;F;2008;16;Nantes
LAURA;F;2008;15;Nantes
MARGAUX;F;2008;15;Nantes
MARION;F;2008;15;Nantes
MAYA;F;2008;15;Nantes
PAULINE;F;2008;15;Nantes
ALICIA;F;2008;14;Nantes
ALIX;F;2008;14;Nantes
ALYSSA;F;2008;14;Nantes
ELISA;F;2008;14;Nantes
LUNA;F;2008;14;Nantes
OCÉANE;F;2008;14;Nantes
ANOUK;F;2008;13;Nantes
APOLLINE;F;2008;13;Nantes
LÉONIE;F;2008;13;Nantes
MÉLISSA;F;2008;13;Nantes
ADÈLE;F;2008;12;Nantes
ENORA;F;2008;12;Nantes
CLÉMENTINE;F;2008;11;Nantes
EMILIE;F;2008;11;Nantes
LÉANE;F;2008;11;Nantes
MAËVA;F;2008;11;Nantes
MILA;F;2008;11;Nantes
SARA;F;2008;11;Nantes
CHARLINE;F;2008;10;Nantes
MÉLINE;F;2008;10;Nantes
MORGANE;F;2008;10;Nantes
NORAH;F;2008;10;Nantes
THAÏS;F;2008;10;Nantes
YUNA;F;2008;10;Nantes
CANDICE;F;2008;9;Nantes
CÉLIA;F;2008;9;Nantes
CLARISSE;F;2008;9;Nantes
CONSTANCE;F;2008;9;Nantes
HÉLOÏSE;F;2008;9;Nantes
INES;F;2008;9;Nantes
JULIA;F;2008;9;Nantes
LOUISA;F;2008;9;Nantes
NINON;F;2008;9;Nantes
TESSA;F;2008;9;Nantes
VALENTINE;F;2008;9;Nantes
VIOLETTE;F;2008;9;Nantes
ZÉLIE;F;2008;9;Nantes
ALBANE;F;2008;8;Nantes
AMANDINE;F;2008;8;Nantes
CLÉA;F;2008;8;Nantes
EMMY;F;2008;8;Nantes
GABRIELLE;F;2008;8;Nantes
LALIE;F;2008;8;Nantes
LILI;F;2008;8;Nantes
LOUANN;F;2008;8;Nantes
MARINE;F;2008;8;Nantes
PALOMA;F;2008;8;Nantes
ANAËLLE;F;2008;7;Nantes
ELINA;F;2008;7;Nantes
ELISE;F;2008;7;Nantes
LALY;F;2008;7;Nantes
LANA;F;2008;7;Nantes
LEÏLA;F;2008;7;Nantes
LOUANNE;F;2008;7;Nantes
LOUISON;F;2008;7;Nantes
MÉLINA;F;2008;7;Nantes
YASMINE;F;2008;7;Nantes
ARIANE;F;2008;6;Nantes
BLANCHE;F;2008;6;Nantes
CASSIE;F;2008;6;Nantes
ELÉA;F;2008;6;Nantes
ELÉONORE;F;2008;6;Nantes
ELOÏSE;F;2008;6;Nantes
HORTENSE;F;2008;6;Nantes
JOSÉPHINE;F;2008;6;Nantes
JUDITH;F;2008;6;Nantes
KENZA;F;2008;6;Nantes
LILA;F;2008;6;Nantes
LOU-ANNE;F;2008;6;Nantes
LUCILE;F;2008;6;Nantes
MAÏLYS;F;2008;6;Nantes
MARIA;F;2008;6;Nantes
PÉNÉLOPE;F;2008;6;Nantes
PRUNE;F;2008;6;Nantes
SOLINE;F;2008;6;Nantes
JULES;M;2008;65;Nantes
MATHIS;M;2008;57;Nantes
LOUIS;M;2008;55;Nantes
ENZO;M;2008;54;Nantes
NATHAN;M;2008;53;Nantes
ETHAN;M;2008;46;Nantes
LUCAS;M;2008;46;Nantes
TOM;M;2008;43;Nantes
CLÉMENT;M;2008;42;Nantes
NOAH;M;2008;42;Nantes
TITOUAN;M;2008;41;Nantes
ANTOINE;M;2008;40;Nantes
ARTHUR;M;2008;40;Nantes
TIMÉO;M;2008;40;Nantes
GABRIEL;M;2008;38;Nantes
HUGO;M;2008;38;Nantes
PAUL;M;2008;35;Nantes
THÉO;M;2008;35;Nantes
THOMAS;M;2008;35;Nantes
VICTOR;M;2008;35;Nantes
LÉO;M;2008;33;Nantes
QUENTIN;M;2008;33;Nantes
NOLAN;M;2008;31;Nantes
MAËL;M;2008;30;Nantes
YANIS;M;2008;30;Nantes
MAXIME;M;2008;29;Nantes
ALEXIS;M;2008;28;Nantes
AXEL;M;2008;28;Nantes
RAPHAËL;M;2008;28;Nantes
SACHA;M;2008;28;Nantes
EWEN;M;2008;27;Nantes
GABIN;M;2008;27;Nantes
MAXENCE;M;2008;27;Nantes
NOA;M;2008;26;Nantes
LENNY;M;2008;25;Nantes
PIERRE;M;2008;25;Nantes
SIMON;M;2008;25;Nantes
BAPTISTE;M;2008;24;Nantes
MATHÉO;M;2008;24;Nantes
NOÉ;M;2008;24;Nantes
ADAM;M;2008;23;Nantes
MARTIN;M;2008;23;Nantes
VALENTIN;M;2008;23;Nantes
ELIOTT;M;2008;22;Nantes
MARIUS;M;2008;22;Nantes
ROMAIN;M;2008;22;Nantes
ALEXANDRE;M;2008;21;Nantes
ILAN;M;2008;21;Nantes
MALO;M;2008;21;Nantes
BASTIEN;M;2008;20;Nantes
EVAN;M;2008;20;Nantes
ADRIEN;M;2008;18;Nantes
ANTONIN;M;2008;18;Nantes
SAMUEL;M;2008;18;Nantes
GASPARD;M;2008;17;Nantes
MATHYS;M;2008;17;Nantes
OSCAR;M;2008;17;Nantes
MATHIEU;M;2008;16;Nantes
NINO;M;2008;16;Nantes
ELOUAN;M;2008;15;Nantes
ESTEBAN;M;2008;15;Nantes
LORENZO;M;2008;15;Nantes
LOUKA;M;2008;15;Nantes
AARON;M;2008;14;Nantes
KYLIAN;M;2008;14;Nantes
BENJAMIN;M;2008;13;Nantes
CORENTIN;M;2008;13;Nantes
GUILLAUME;M;2008;13;Nantes
NICOLAS;M;2008;13;Nantes
TRISTAN;M;2008;13;Nantes
ALBAN;M;2008;12;Nantes
JULIEN;M;2008;12;Nantes
AMAURY;M;2008;11;Nantes
ERWAN;M;2008;11;Nantes
ISAAC;M;2008;11;Nantes
JEAN;M;2008;11;Nantes
TIMOTHÉ;M;2008;11;Nantes
ELIAS;M;2008;10;Nantes
KILLIAN;M;2008;10;Nantes
MOHAMED;M;2008;10;Nantes
ROBIN;M;2008;10;Nantes
TIMOTHÉE;M;2008;10;Nantes
ABEL;M;2008;9;Nantes
AMINE;M;2008;9;Nantes
CHARLY;M;2008;9;Nantes
DORIAN;M;2008;9;Nantes
ELIOT;M;2008;9;Nantes
LÉONARD;M;2008;9;Nantes
LIAM;M;2008;9;Nantes
LILIAN;M;2008;9;Nantes
LUCIEN;M;2008;9;Nantes
YANN;M;2008;9;Nantes
CÔME;M;2008;8;Nantes
DYLAN;M;2008;8;Nantes
EWAN;M;2008;8;Nantes
FÉLIX;M;2008;8;Nantes
ILHAN;M;2008;8;Nantes
LUKA;M;2008;8;Nantes
MATTHIEU;M;2008;8;Nantes
MAX;M;2008;8;Nantes
NATHAËL;M;2008;8;Nantes
RÉMI;M;2008;8;Nantes
WILLIAM;M;2008;8;Nantes
AURÉLIEN;M;2008;7;Nantes
CAMILLE;M;2008;7;Nantes
HIPPOLYTE;M;2008;7;Nantes
JOHAN;M;2008;7;Nantes
LOUISON;M;2008;7;Nantes
MARIN;M;2008;7;Nantes
MATTÉO;M;2008;7;Nantes
MEHDI;M;2008;7;Nantes
PACÔME;M;2008;7;Nantes
PAOLO;M;2008;7;Nantes
RAYAN;M;2008;7;Nantes
SASHA;M;2008;7;Nantes
ACHILLE;M;2008;6;Nantes
ALAN;M;2008;6;Nantes
AUBIN;M;2008;6;Nantes
AYMERIC;M;2008;6;Nantes
COLIN;M;2008;6;Nantes
DIEGO;M;2008;6;Nantes
EDGAR;M;2008;6;Nantes
ELIE;M;2008;6;Nantes
ERWANN;M;2008;6;Nantes
ESTÉBAN;M;2008;6;Nantes
ETIENNE;M;2008;6;Nantes
EVANN;M;2008;6;Nantes
JOSEPH;M;2008;6;Nantes
JULIAN;M;2008;6;Nantes
LÉANDRE;M;2008;6;Nantes
LINO;M;2008;6;Nantes
LUBIN;M;2008;6;Nantes
MAEL;M;2008;6;Nantes
MELVIN;M;2008;6;Nantes
MELVYN;M;2008;6;Nantes
MILO;M;2008;6;Nantes
NAËL;M;2008;6;Nantes
NOAM;M;2008;6;Nantes
SAMI;M;2008;6;Nantes
SWANN;M;2008;6;Nantes
EMMA;F;2007;56;Nantes
LÉA;F;2007;49;Nantes
CAMILLE;F;2007;48;Nantes
CLARA;F;2007;48;Nantes
JADE;F;2007;47;Nantes
LOUISE;F;2007;45;Nantes
SARAH;F;2007;44;Nantes
LILOU;F;2007;43;Nantes
ROMANE;F;2007;42;Nantes
JEANNE;F;2007;41;Nantes
LOLA;F;2007;41;Nantes
MANON;F;2007;41;Nantes
CHLOÉ;F;2007;36;Nantes
INÈS;F;2007;34;Nantes
ZOÉ;F;2007;34;Nantes
CLÉMENCE;F;2007;32;Nantes
EVA;F;2007;32;Nantes
MATHILDE;F;2007;32;Nantes
JULIETTE;F;2007;30;Nantes
LOUNA;F;2007;30;Nantes
MAËLYS;F;2007;27;Nantes
ROSE;F;2007;27;Nantes
LUCIE;F;2007;25;Nantes
MARIE;F;2007;25;Nantes
LAURA;F;2007;24;Nantes
PAULINE;F;2007;24;Nantes
ENORA;F;2007;23;Nantes
ANAÏS;F;2007;22;Nantes
CHARLOTTE;F;2007;22;Nantes
LÉONIE;F;2007;22;Nantes
ADÈLE;F;2007;21;Nantes
LOU;F;2007;21;Nantes
ALICE;F;2007;20;Nantes
ANNA;F;2007;20;Nantes
LÉNA;F;2007;20;Nantes
LISA;F;2007;20;Nantes
MARGAUX;F;2007;20;Nantes
OCÉANE;F;2007;20;Nantes
JUSTINE;F;2007;18;Nantes
LILY;F;2007;18;Nantes
CÉLIA;F;2007;17;Nantes
JULIE;F;2007;17;Nantes
AGATHE;F;2007;16;Nantes
SALOMÉ;F;2007;16;Nantes
MARION;F;2007;15;Nantes
LINA;F;2007;14;Nantes
MARGOT;F;2007;14;Nantes
MÉLISSA;F;2007;14;Nantes
AMBRE;F;2007;13;Nantes
APOLLINE;F;2007;13;Nantes
FAUSTINE;F;2007;13;Nantes
MAËLLE;F;2007;13;Nantes
MÉLINE;F;2007;13;Nantes
NOÉMIE;F;2007;13;Nantes
THAÏS;F;2007;13;Nantes
VALENTINE;F;2007;13;Nantes
AMANDINE;F;2007;12;Nantes
ANAËLLE;F;2007;12;Nantes
CAPUCINE;F;2007;12;Nantes
CARLA;F;2007;12;Nantes
ELISA;F;2007;12;Nantes
ELISE;F;2007;12;Nantes
ELSA;F;2007;12;Nantes
GABRIELLE;F;2007;12;Nantes
LOUANE;F;2007;12;Nantes
MARINE;F;2007;12;Nantes
EMILIE;F;2007;11;Nantes
MAËVA;F;2007;11;Nantes
NORAH;F;2007;11;Nantes
ALIX;F;2007;10;Nantes
ANAÉ;F;2007;10;Nantes
ELOÏSE;F;2007;10;Nantes
FANNY;F;2007;10;Nantes
LAURINE;F;2007;10;Nantes
LISE;F;2007;10;Nantes
ANGÈLE;F;2007;9;Nantes
CASSANDRA;F;2007;9;Nantes
CASSANDRE;F;2007;9;Nantes
CLÉMENTINE;F;2007;9;Nantes
HÉLOÏSE;F;2007;9;Nantes
JOSÉPHINE;F;2007;9;Nantes
KATELL;F;2007;9;Nantes
MAÏA;F;2007;9;Nantes
MAYA;F;2007;9;Nantes
NINA;F;2007;9;Nantes
YOUNA;F;2007;9;Nantes
ZÉLIE;F;2007;9;Nantes
ALICIA;F;2007;8;Nantes
CANDICE;F;2007;8;Nantes
CLÉA;F;2007;8;Nantes
COLINE;F;2007;8;Nantes
ELINA;F;2007;8;Nantes
JULIA;F;2007;8;Nantes
LISON;F;2007;8;Nantes
LUCILE;F;2007;8;Nantes
MAÏWENN;F;2007;8;Nantes
MÉLINA;F;2007;8;Nantes
MONA;F;2007;8;Nantes
NORA;F;2007;8;Nantes
ORLANE;F;2007;8;Nantes
SARA;F;2007;8;Nantes
COLOMBE;F;2007;7;Nantes
FLORE;F;2007;7;Nantes
NINON;F;2007;7;Nantes
SUZANNE;F;2007;7;Nantes
TESS;F;2007;7;Nantes
THALIA;F;2007;7;Nantes
VICTORIA;F;2007;7;Nantes
YASMINE;F;2007;7;Nantes
ALBANE;F;2007;6;Nantes
ALEXANDRA;F;2007;6;Nantes
ARWEN;F;2007;6;Nantes
CÉLESTE;F;2007;6;Nantes
CHARLINE;F;2007;6;Nantes
CLARISSE;F;2007;6;Nantes
CONSTANCE;F;2007;6;Nantes
DIANE;F;2007;6;Nantes
ELÉA;F;2007;6;Nantes
EMMY;F;2007;6;Nantes
FLORA;F;2007;6;Nantes
GARANCE;F;2007;6;Nantes
ILONA;F;2007;6;Nantes
KENZA;F;2007;6;Nantes
LUNA;F;2007;6;Nantes
MAYLIS;F;2007;6;Nantes
MÉLANIE;F;2007;6;Nantes
MORGANE;F;2007;6;Nantes
NOA;F;2007;6;Nantes
SHANA;F;2007;6;Nantes
SOLÈNE;F;2007;6;Nantes
SOLINE;F;2007;6;Nantes
LOUIS;M;2007;67;Nantes
LUCAS;M;2007;67;Nantes
ENZO;M;2007;63;Nantes
NATHAN;M;2007;62;Nantes
ARTHUR;M;2007;61;Nantes
JULES;M;2007;55;Nantes
PAUL;M;2007;48;Nantes
CLÉMENT;M;2007;46;Nantes
LÉO;M;2007;43;Nantes
HUGO;M;2007;42;Nantes
MATHIS;M;2007;42;Nantes
MATHÉO;M;2007;41;Nantes
TOM;M;2007;41;Nantes
ALEXANDRE;M;2007;40;Nantes
THÉO;M;2007;38;Nantes
ANTOINE;M;2007;37;Nantes
TITOUAN;M;2007;34;Nantes
ETHAN;M;2007;33;Nantes
NOAH;M;2007;32;Nantes
TIMÉO;M;2007;32;Nantes
ALEXIS;M;2007;31;Nantes
BAPTISTE;M;2007;31;Nantes
THOMAS;M;2007;31;Nantes
EVAN;M;2007;30;Nantes
MAXENCE;M;2007;30;Nantes
QUENTIN;M;2007;30;Nantes
NOÉ;M;2007;29;Nantes
PIERRE;M;2007;29;Nantes
RAPHAËL;M;2007;29;Nantes
VICTOR;M;2007;29;Nantes
AXEL;M;2007;28;Nantes
EWEN;M;2007;28;Nantes
MAËL;M;2007;28;Nantes
VALENTIN;M;2007;28;Nantes
SIMON;M;2007;27;Nantes
